UserID,Normalized Unique Location,Count of Timestamp
510,"0.73,0.16",15
510,"0.73,0.26",2
510,"0.74,0.28",8
510,"0.75,0.15",2
510,"0.75,0.16",5
510,"0.75,0.17",4
510,"0.75,0.25",1
510,"0.75,0.28",3
510,"0.76,0.15",704
510,"0.76,0.16",1
510,"0.77,0.16",16
510,"0.78,0.29",14
510,"0.79,0.25",2
510,"0.79,0.30",8
510,"0.83,0.15",18
510,"0.84,0.15",1
511,"0.70,0.22",48
511,"0.73,0.18",2
511,"0.75,0.15",2
511,"0.75,0.17",1
511,"0.76,0.15",36
511,"0.77,0.16",3
511,"0.77,0.28",90
511,"0.78,0.18",3
511,"0.78,0.29",5
511,"0.79,0.30",11
511,"0.79,0.50",1
511,"0.80,0.15",3
511,"0.80,0.27",8
511,"0.81,0.15",4
511,"0.82,0.15",8
511,"0.84,0.50",3
511,"0.84,0.51",4
511,"0.87,0.51",1
512,"0.77,0.23",8
513,"0.75,0.25",6
513,"0.78,0.29",85
513,"0.81,0.23",908
513,"0.81,0.24",49
513,"0.83,0.23",2
514,"0.77,0.23",3
515,"0.70,0.22",738
515,"0.70,0.23",2
515,"0.72,0.22",4
515,"0.73,0.16",3
515,"0.73,0.26",1
515,"0.74,0.88",10
515,"0.74,0.89",75
515,"0.74,0.90",2
515,"0.75,0.89",2
515,"0.76,0.15",52
515,"0.77,0.23",1
515,"0.77,0.28",1
515,"0.78,0.27",53
515,"0.79,0.25",1
515,"0.79,0.27",2
515,"0.79,0.30",29
515,"0.83,0.15",1
518,"0.73,0.18",1
518,"0.75,0.15",35
518,"0.76,0.15",157
518,"0.76,0.25",1
518,"0.77,0.24",1
518,"0.81,0.23",1
519,"0.70,0.22",92
519,"0.76,0.15",32
520,"0.70,0.27",14
520,"0.71,0.27",1
520,"0.72,0.24",13
520,"0.72,0.25",1
520,"0.72,0.27",11
520,"0.73,0.25",718
520,"0.73,0.26",18
520,"0.73,0.27",1
520,"0.74,0.24",2
520,"0.74,0.25",8
520,"0.79,0.25",11
521,"0.70,0.22",188
521,"0.75,0.15",15
521,"0.75,0.48",6
521,"0.75,0.49",11
521,"0.76,0.15",26
521,"0.77,0.28",11
521,"0.78,0.50",2
521,"0.79,0.25",4
521,"0.79,0.50",1
521,"0.79,0.51",4
521,"0.81,0.52",10
521,"0.82,0.51",3
521,"0.82,0.52",4
521,"0.83,0.51",3
521,"0.84,0.50",22
521,"0.84,0.51",10
521,"0.85,0.51",3
521,"0.86,0.50",47
521,"0.86,0.51",1369
521,"0.88,0.48",19
521,"0.89,0.49",24
522,"0.73,0.27",10
522,"0.73,0.28",5
522,"0.74,0.26",1
522,"0.74,0.27",459
522,"0.74,0.28",8
522,"0.75,0.25",3
522,"0.75,0.27",4
522,"0.75,0.28",42
522,"0.76,0.15",39
522,"0.76,0.27",1
522,"0.76,0.28",29
522,"0.77,0.23",4
522,"0.77,0.26",10
522,"0.77,0.28",29
522,"0.78,0.29",5
522,"0.79,0.23",8
523,"0.60,0.25",1
523,"0.70,0.22",18
523,"0.73,0.16",16
523,"0.73,0.17",10
523,"0.73,0.18",2
523,"0.75,0.17",1
523,"0.76,0.15",130
523,"0.77,0.16",5
523,"0.77,0.20",1
523,"0.77,0.28",16
523,"0.78,0.20",4
523,"0.78,0.29",27
523,"0.79,0.25",1
523,"0.80,0.28",6
524,"0.70,0.22",3
525,"0.70,0.22",116
525,"0.71,0.22",1
525,"0.72,0.22",95
525,"0.72,0.23",8
525,"0.74,0.22",2
525,"0.77,0.23",2
525,"0.77,0.28",9
525,"0.78,0.29",22
525,"0.79,0.25",1
525,"0.79,0.26",1
525,"0.79,0.29",2
525,"0.79,0.30",15
525,"0.80,0.29",276
525,"0.80,0.30",9
525,"0.81,0.29",4
526,"0.70,0.22",28
526,"0.72,0.17",1
526,"0.73,0.16",1
526,"0.74,0.24",1
526,"0.77,0.16",2
526,"0.77,0.25",1
526,"0.77,0.26",2
526,"0.77,0.29",1
526,"0.78,0.29",82
526,"0.79,0.25",1
526,"0.79,0.26",2
526,"0.79,0.30",5
526,"0.80,0.27",4
526,"0.80,0.29",1
527,"0.61,0.28",1
527,"0.67,0.27",13
527,"0.70,0.22",18
527,"0.70,0.24",4
527,"0.72,0.17",2
527,"0.72,0.22",5
527,"0.72,0.25",3
527,"0.73,0.16",2
527,"0.73,0.18",1
527,"0.73,0.26",1
527,"0.75,0.17",3
527,"0.76,0.15",3
527,"0.76,0.24",2
527,"0.77,0.20",3
527,"0.77,0.24",2
527,"0.77,0.25",1
527,"0.77,0.26",2
527,"0.77,0.28",2
527,"0.78,0.18",1
527,"0.78,0.20",3
527,"0.78,0.23",2
527,"0.78,0.29",91
527,"0.79,0.23",1
527,"0.79,0.25",9
527,"0.79,0.26",1
527,"0.79,0.30",8
527,"0.84,0.50",1
527,"0.84,0.51",1
527,"0.86,0.50",3
527,"0.92,0.53",2
527,"0.93,0.53",1
528,"0.66,0.27",10
528,"0.67,0.27",2
528,"0.68,0.27",1
528,"0.70,0.22",23
528,"0.74,0.27",1
528,"0.75,0.15",1
528,"0.76,0.15",13
528,"0.77,0.16",3
528,"0.77,0.28",16
528,"0.78,0.28",1
528,"0.78,0.29",8
531,"0.70,0.22",86
531,"0.72,0.17",53
531,"0.73,0.16",770
531,"0.73,0.17",19
531,"0.73,0.18",6
531,"0.76,0.15",41
531,"0.78,0.29",111
531,"0.79,0.25",35
531,"0.79,0.27",6
531,"0.79,0.28",1
531,"0.80,0.27",3
531,"0.80,0.28",13
532,"0.83,0.53",72
532,"0.84,0.52",4
532,"0.84,0.53",624
533,"0.70,0.22",192
533,"0.70,0.23",7
533,"0.70,0.24",13
533,"0.71,0.22",7
533,"0.71,0.23",2
533,"0.71,0.24",1
533,"0.72,0.22",481
533,"0.72,0.23",45
533,"0.73,0.23",2
533,"0.73,0.26",4
533,"0.74,0.23",1
533,"0.75,0.23",3
533,"0.78,0.25",1
533,"0.78,0.29",21
533,"0.79,0.25",17
534,"0.77,0.23",1470
534,"0.77,0.24",64
534,"0.77,0.25",4
534,"0.77,0.28",89
534,"0.78,0.23",3
534,"0.78,0.25",1
534,"0.79,0.23",3
534,"0.79,0.24",10
534,"0.79,0.25",40
534,"0.79,0.26",21
534,"0.80,0.25",20
535,"0.70,0.22",564
536,"0.70,0.22",27
536,"0.71,0.22",1
536,"0.72,0.22",201
536,"0.72,0.23",42
536,"0.73,0.21",1
536,"0.74,0.22",2
536,"0.76,0.29",5
536,"0.77,0.28",18
536,"0.77,0.29",3
537,"0.70,0.22",209
537,"0.73,0.16",5
537,"0.73,0.26",3
537,"0.74,0.27",1
538,"0.67,0.27",5
538,"0.73,0.16",1
538,"0.76,0.15",60
538,"0.78,0.29",2
538,"0.79,0.25",3
538,"0.79,0.30",4
538,"0.84,0.50",2
538,"0.84,0.51",2
538,"0.88,0.48",7
539,"0.70,0.22",491
539,"0.75,0.17",8
539,"0.77,0.28",10
539,"0.78,0.29",23
540,"0.73,0.28",11
540,"0.74,0.27",4
540,"0.74,0.28",1294
540,"0.75,0.28",25
540,"0.76,0.28",5
540,"0.77,0.28",35
540,"0.78,0.28",1
541,"0.63,0.25",2
541,"0.67,0.22",1
541,"0.68,0.22",2
541,"0.70,0.22",213
541,"0.70,0.23",2
541,"0.73,0.26",1
541,"0.76,0.15",4
542,"0.72,0.27",24
542,"0.73,0.25",6
542,"0.73,0.26",1
542,"0.75,0.25",1
542,"0.77,0.21",2
542,"0.77,0.22",1
542,"0.77,0.23",267
542,"0.77,0.24",1
542,"0.79,0.25",27
543,"0.77,0.23",23
544,"0.67,0.27",2
544,"0.70,0.22",10
544,"0.72,0.22",1
544,"0.73,0.18",1
544,"0.73,0.26",5
544,"0.75,0.17",7
544,"0.77,0.23",128
544,"0.79,0.30",5
545,"0.70,0.22",117
545,"0.72,0.22",4
546,"0.63,0.05",4
546,"0.73,0.16",18
546,"0.73,0.26",1
546,"0.74,0.22",4
546,"0.74,0.24",2
546,"0.74,0.27",1
546,"0.75,0.25",11
546,"0.76,0.15",39
546,"0.76,0.27",2
546,"0.77,0.20",14
546,"0.77,0.26",213
546,"0.77,0.28",19
546,"0.78,0.20",4
546,"0.78,0.26",25
546,"0.79,0.26",5
546,"0.81,0.23",2
546,"0.83,0.15",2
546,"0.84,0.51",1
546,"0.87,0.51",3
546,"0.89,0.49",23
546,"0.91,0.53",4
547,"0.70,0.22",274
547,"0.70,0.23",5
547,"0.71,0.23",1
547,"0.72,0.22",7
547,"0.73,0.16",18
547,"0.76,0.15",20
548,"0.67,0.27",1
548,"0.75,0.17",1
548,"0.78,0.18",1
548,"0.78,0.29",6
548,"0.79,0.25",1
548,"0.79,0.30",27
548,"0.83,0.15",1
549,"0.77,0.23",1
550,"0.76,0.15",29
551,"0.71,0.21",20
551,"0.72,0.22",1870
551,"0.72,0.23",31
551,"0.73,0.22",25
551,"0.73,0.23",4
552,"0.77,0.51",8
552,"0.78,0.49",6
552,"0.79,0.53",197
552,"0.86,0.50",415
552,"0.87,0.50",124
553,"0.67,0.27",1
553,"0.70,0.23",1
553,"0.77,0.23",59
553,"0.77,0.29",2
553,"0.81,0.15",1
553,"0.81,0.23",1
553,"0.82,0.15",2
553,"0.83,0.15",58
554,"0.77,0.20",25
555,"0.62,0.06",17
555,"0.63,0.05",439
555,"0.63,0.06",12
555,"0.64,0.05",65
555,"0.73,0.18",1
555,"0.77,0.28",17
555,"0.79,0.27",3
555,"0.79,0.29",30
555,"0.79,0.30",6
555,"0.80,0.28",3
555,"0.80,0.29",7
556,"0.70,0.22",8
556,"0.70,0.23",2
556,"0.72,0.22",1
556,"0.73,0.18",2
556,"0.76,0.15",21
556,"0.77,0.28",18
556,"0.78,0.15",4
556,"0.78,0.29",7
556,"0.79,0.15",2
556,"0.82,0.15",181
556,"0.86,0.50",2
556,"0.89,0.49",2
557,"0.19,0.91",4
557,"0.21,0.33",1
557,"0.22,0.33",10
557,"0.22,0.93",15
557,"0.27,0.35",1
557,"0.28,0.34",7
557,"0.28,0.35",3
557,"0.67,0.27",2
557,"0.70,0.22",101
557,"0.70,0.23",1
557,"0.71,0.22",1
557,"0.72,0.22",5
557,"0.73,0.16",2
557,"0.77,0.28",7
557,"0.79,0.25",3
557,"0.86,0.50",12
558,"0.70,0.23",2
558,"0.72,0.27",1
558,"0.73,0.26",2
558,"0.76,0.24",1
558,"0.77,0.20",1
558,"0.77,0.23",29
558,"0.77,0.24",1
558,"0.77,0.25",3
558,"0.78,0.20",1
558,"0.78,0.26",1
559,"0.63,0.06",11
559,"0.70,0.22",337
559,"0.72,0.22",42
559,"0.73,0.16",16
559,"0.73,0.17",4
559,"0.73,0.21",4
559,"0.74,0.21",1
559,"0.74,0.27",2
559,"0.74,0.28",19
559,"0.75,0.20",12
559,"0.75,0.21",2
559,"0.75,0.25",4
559,"0.75,0.28",5
559,"0.76,0.15",42
559,"0.79,0.25",1
560,"0.69,0.23",1
560,"0.70,0.22",95
560,"0.70,0.23",14
560,"0.71,0.22",3
560,"0.72,0.22",532
560,"0.72,0.23",1
560,"0.73,0.21",29
561,"0.75,0.17",1
561,"0.77,0.20",15
561,"0.78,0.20",1
562,"0.71,0.22",7
562,"0.72,0.22",46
562,"0.73,0.23",2
562,"0.74,0.24",2
562,"0.75,0.23",4
562,"0.77,0.28",4
562,"0.78,0.29",60
563,"0.73,0.48",1
563,"0.86,0.50",31
563,"0.87,0.49",1
564,"0.70,0.22",23
564,"0.72,0.22",1
564,"0.74,0.22",1
564,"0.76,0.23",1
564,"0.77,0.20",1
564,"0.77,0.23",49
564,"0.79,0.25",74
565,"0.69,0.27",3
565,"0.70,0.23",1
565,"0.73,0.26",5
565,"0.75,0.25",49
565,"0.76,0.24",2
565,"0.77,0.23",10
566,"0.74,0.25",1
566,"0.75,0.25",29
566,"0.76,0.24",2
566,"0.76,0.25",1
566,"0.77,0.23",10
567,"0.72,0.17",1
567,"0.73,0.16",16
567,"0.73,0.17",7
567,"0.73,0.18",4
567,"0.74,0.17",3
567,"0.75,0.17",1
567,"0.75,0.18",11
567,"0.77,0.18",1
567,"0.78,0.18",159
568,"0.68,0.22",1
568,"0.70,0.22",234
568,"0.71,0.22",1
568,"0.72,0.22",3
568,"0.74,0.23",1
568,"0.74,0.27",1
568,"0.78,0.29",8
568,"0.83,0.22",1
569,"0.75,0.15",1
569,"0.76,0.15",6
569,"0.77,0.20",32
569,"0.77,0.23",11
569,"0.77,0.24",6
569,"0.79,0.23",1
569,"0.79,0.25",1
569,"0.79,0.26",1
569,"0.80,0.17",6
569,"0.80,0.22",9
569,"0.81,0.15",55
569,"0.81,0.22",3
569,"0.81,0.23",12
569,"0.81,0.25",3
569,"0.82,0.15",347
569,"0.83,0.22",6
570,"0.63,0.25",1
570,"0.68,0.27",6
570,"0.69,0.27",1
570,"0.70,0.23",2
570,"0.76,0.22",1
570,"0.77,0.20",1
570,"0.77,0.23",491
570,"0.77,0.28",7
570,"0.78,0.29",11
570,"0.79,0.25",2
570,"0.83,0.15",9
571,"0.70,0.22",2
571,"0.78,0.29",1
573,"0.70,0.22",463
573,"0.70,0.23",5
573,"0.70,0.24",10
573,"0.71,0.22",3
573,"0.72,0.22",3
573,"0.73,0.16",428
573,"0.73,0.24",2
573,"0.74,0.24",1
573,"0.76,0.15",78
573,"0.77,0.20",5
573,"0.77,0.25",1
573,"0.79,0.25",64
573,"0.79,0.26",6
573,"0.80,0.25",534
573,"0.80,0.26",116
574,"0.19,0.91",1
574,"0.22,0.93",1
574,"0.70,0.22",241
574,"0.73,0.16",1
574,"0.73,0.18",1
574,"0.73,0.26",1
574,"0.76,0.15",7
574,"0.78,0.29",21
574,"0.79,0.25",1
575,"0.73,0.16",2
575,"0.73,0.17",1
575,"0.76,0.15",6
575,"0.79,0.30",1
575,"0.84,0.51",1
576,"0.14,0.98",8
576,"0.20,0.99",2
576,"0.61,0.31",8
576,"0.70,0.22",23
576,"0.70,0.23",2
576,"0.70,0.25",44
576,"0.71,0.22",2
576,"0.71,0.25",20
576,"0.72,0.22",234
576,"0.73,0.16",14
576,"0.73,0.26",37
576,"0.74,0.22",14
576,"0.75,0.23",2
576,"0.76,0.23",17
576,"0.76,0.24",23
576,"0.77,0.20",4
576,"0.77,0.23",1329
576,"0.77,0.28",111
576,"0.77,0.29",7
576,"0.78,0.22",4
576,"0.78,0.23",2
576,"0.78,0.29",50
576,"0.79,0.25",55
576,"0.80,0.25",13
577,"0.48,0.79",3
577,"0.61,0.31",5
577,"0.61,0.32",7
577,"0.67,0.27",21
577,"0.68,0.27",99
577,"0.69,0.27",58
577,"0.70,0.22",23
577,"0.70,0.23",2
577,"0.70,0.24",5
577,"0.71,0.25",2
577,"0.72,0.17",2
577,"0.72,0.22",10
577,"0.73,0.16",12
577,"0.73,0.17",9
577,"0.73,0.18",1
577,"0.73,0.26",1
577,"0.74,0.16",1
577,"0.74,0.17",1
577,"0.74,0.18",2
577,"0.74,0.19",1
577,"0.74,0.20",1
577,"0.74,0.22",4
577,"0.74,0.25",2
577,"0.75,0.15",11
577,"0.75,0.17",23
577,"0.75,0.18",1
577,"0.75,0.25",12
577,"0.76,0.15",203
577,"0.77,0.20",2
577,"0.77,0.23",1
577,"0.78,0.18",1
577,"0.78,0.20",2
577,"0.79,0.25",1
577,"0.79,0.27",21
577,"0.81,0.23",2
577,"0.82,0.15",4
577,"0.83,0.15",4
578,"0.77,0.28",53
578,"0.77,0.29",34
578,"0.78,0.28",5
578,"0.78,0.29",1841
578,"0.79,0.29",2
578,"0.79,0.30",45
578,"0.81,0.23",45
579,"0.80,0.27",38
581,"0.70,0.22",74
581,"0.71,0.22",1
582,"0.69,0.27",25
582,"0.70,0.22",193
582,"0.72,0.22",4
583,"0.66,0.27",2
583,"0.67,0.27",5
583,"0.70,0.22",8
583,"0.70,0.23",2
583,"0.70,0.24",6
583,"0.70,0.25",2
583,"0.71,0.25",1
583,"0.72,0.18",2
583,"0.72,0.20",2
583,"0.72,0.25",1
583,"0.72,0.27",7
583,"0.73,0.16",9
583,"0.73,0.18",4
583,"0.73,0.25",5
583,"0.74,0.16",4
583,"0.74,0.17",2
583,"0.74,0.18",5
583,"0.74,0.20",5
583,"0.74,0.22",3
583,"0.74,0.25",3
583,"0.74,0.26",5
583,"0.74,0.27",2
583,"0.74,0.28",1
583,"0.75,0.15",5
583,"0.75,0.17",6
583,"0.75,0.18",2
583,"0.75,0.20",2
583,"0.75,0.23",5
583,"0.75,0.25",6
583,"0.75,0.26",1
583,"0.75,0.28",3
583,"0.76,0.15",12
583,"0.76,0.20",2
583,"0.76,0.25",2
583,"0.76,0.26",2
583,"0.76,0.27",1
583,"0.76,0.29",3
583,"0.77,0.15",1
583,"0.77,0.20",3
583,"0.77,0.21",3
583,"0.77,0.22",4
583,"0.77,0.23",10
583,"0.77,0.24",2
583,"0.77,0.26",3
583,"0.77,0.28",15
583,"0.77,0.29",19
583,"0.78,0.15",1
583,"0.78,0.18",5
583,"0.78,0.20",5
583,"0.78,0.23",4
583,"0.78,0.26",1
583,"0.78,0.27",1
583,"0.78,0.28",2
583,"0.78,0.29",19
583,"0.79,0.15",4
583,"0.79,0.18",3
583,"0.79,0.21",2
583,"0.79,0.23",4
583,"0.79,0.24",8
583,"0.79,0.25",5
583,"0.79,0.30",23
583,"0.80,0.15",1
583,"0.80,0.17",4
583,"0.80,0.18",1
583,"0.80,0.19",1
583,"0.80,0.20",2
583,"0.80,0.21",3
583,"0.80,0.22",5
583,"0.80,0.23",1
583,"0.80,0.25",1
583,"0.80,0.26",1
583,"0.80,0.27",72
583,"0.80,0.30",7
583,"0.81,0.15",1
583,"0.81,0.17",2
583,"0.81,0.19",2
583,"0.81,0.20",1
583,"0.81,0.21",4
583,"0.81,0.22",1
583,"0.81,0.23",1
583,"0.81,0.25",3
583,"0.81,0.27",7
583,"0.81,0.28",2
583,"0.81,0.30",4
583,"0.81,0.31",5
583,"0.81,0.32",8
583,"0.82,0.15",16
583,"0.82,0.16",2
583,"0.82,0.17",2
583,"0.82,0.18",3
583,"0.82,0.20",1
583,"0.82,0.21",1
583,"0.82,0.27",3
583,"0.82,0.28",21
583,"0.82,0.29",13
583,"0.82,0.31",4
583,"0.82,0.32",5
583,"0.82,0.33",2
583,"0.83,0.15",17
583,"0.83,0.17",1
583,"0.83,0.18",2
583,"0.83,0.30",2
583,"0.84,0.15",13
583,"0.84,0.16",1
583,"0.84,0.17",2
583,"0.84,0.18",1
583,"0.85,0.16",1
583,"0.85,0.18",2
583,"0.86,0.17",3
583,"0.86,0.18",6
583,"0.87,0.16",1
583,"0.88,0.17",2
583,"0.89,0.13",2
583,"0.90,0.17",1
583,"0.91,0.12",5
583,"0.91,0.17",3
583,"0.92,0.12",1
584,"0.74,0.22",1291
584,"0.75,0.15",5
584,"0.76,0.15",34
584,"0.77,0.20",4
584,"0.78,0.20",1
585,"0.67,0.27",413
585,"0.68,0.27",2
585,"0.69,0.27",1
585,"0.70,0.27",18
585,"0.76,0.15",258
585,"0.79,0.30",1
586,"0.70,0.22",8
586,"0.75,0.17",1
586,"0.76,0.15",15
587,"0.67,0.22",1
587,"0.70,0.22",82
587,"0.73,0.18",1
587,"0.74,0.21",3
587,"0.75,0.19",1
587,"0.77,0.20",1
588,"0.69,0.23",12
588,"0.70,0.22",1952
588,"0.70,0.23",7
588,"0.72,0.22",4
589,"0.74,0.25",5
589,"0.75,0.25",2
590,"0.21,0.33",2
590,"0.22,0.33",14
590,"0.28,0.34",3
590,"0.67,0.27",5
590,"0.70,0.22",9
590,"0.70,0.23",9
590,"0.72,0.22",1
590,"0.73,0.16",18
590,"0.76,0.26",38
590,"0.77,0.20",51
590,"0.77,0.28",33
590,"0.78,0.29",216
590,"0.79,0.30",1
591,"0.19,0.91",1
591,"0.72,0.22",17
591,"0.73,0.22",4
591,"0.74,0.22",4
591,"0.75,0.22",7
591,"0.76,0.21",3
591,"0.76,0.22",25
591,"0.76,0.23",19
591,"0.77,0.20",84
591,"0.77,0.21",3
591,"0.77,0.22",7
591,"0.77,0.23",118
591,"0.77,0.24",4
591,"0.77,0.25",1
591,"0.78,0.23",2
591,"0.79,0.23",20
591,"0.79,0.25",6
592,"0.62,0.27",1
592,"0.67,0.22",1
592,"0.67,0.27",8
592,"0.68,0.22",3
592,"0.70,0.22",36
592,"0.70,0.23",2
592,"0.71,0.22",2
592,"0.72,0.22",325
592,"0.72,0.23",45
592,"0.72,0.27",5
592,"0.74,0.20",2
592,"0.74,0.22",4
592,"0.74,0.27",3
592,"0.75,0.17",7
592,"0.77,0.23",3
592,"0.77,0.28",2
592,"0.78,0.29",25
592,"0.79,0.25",2
592,"0.79,0.30",2
592,"0.80,0.27",4
592,"0.80,0.28",2
592,"0.80,0.30",1
592,"0.82,0.15",6
593,"0.73,0.16",1
593,"0.76,0.15",21
593,"0.78,0.29",5
594,"0.72,0.17",2
594,"0.73,0.16",4
594,"0.74,0.16",1
594,"0.75,0.17",3
594,"0.76,0.15",15
595,"0.73,0.26",6
595,"0.76,0.15",3
595,"0.77,0.28",11
595,"0.78,0.27",3
595,"0.78,0.29",27
596,"0.72,0.27",1
596,"0.76,0.15",4
596,"0.77,0.20",2
596,"0.77,0.28",2
596,"0.77,0.29",2
596,"0.78,0.29",27
596,"0.79,0.25",1
596,"0.79,0.30",2
596,"0.83,0.15",1
598,"0.72,0.22",1
598,"0.73,0.16",1
598,"0.73,0.26",2
598,"0.75,0.15",45
598,"0.75,0.17",3
598,"0.76,0.15",77
598,"0.78,0.29",4
598,"0.79,0.25",1
598,"0.88,0.48",2
599,"0.21,0.33",3
599,"0.21,0.34",3
599,"0.22,0.30",8
599,"0.22,0.33",12
599,"0.46,0.58",1
599,"0.48,0.59",1
599,"0.66,0.28",1
599,"0.66,0.65",1
599,"0.67,0.27",2
599,"0.70,0.22",3
599,"0.71,0.60",1
599,"0.71,0.84",1
599,"0.72,0.22",1
599,"0.73,0.16",8
599,"0.73,0.26",1
599,"0.74,0.27",30
599,"0.74,0.28",2
599,"0.75,0.27",1
599,"0.76,0.15",128
599,"0.77,0.20",2
599,"0.77,0.28",10
599,"0.77,0.29",1
599,"0.78,0.18",1
599,"0.78,0.29",4
599,"0.78,0.83",3
599,"0.79,0.25",1
599,"0.82,0.52",1
599,"0.83,0.15",4
599,"0.84,0.50",19
599,"0.84,0.51",11
599,"0.84,0.53",2
599,"0.86,0.50",2
599,"0.86,0.51",1
599,"0.87,0.51",3
599,"0.89,0.60",2
600,"0.76,0.15",5
601,"0.76,0.15",2
601,"0.77,0.25",1
601,"0.77,0.28",1
601,"0.77,0.29",4
601,"0.78,0.27",2
601,"0.78,0.29",200
601,"0.79,0.25",1
601,"0.79,0.26",4
601,"0.79,0.27",14
601,"0.80,0.29",1
601,"0.81,0.29",6
602,"0.70,0.22",3
602,"0.76,0.15",41
603,"0.72,0.17",1
603,"0.73,0.16",10
603,"0.73,0.18",2
603,"0.74,0.16",6
603,"0.75,0.15",5
603,"0.75,0.17",13
603,"0.75,0.23",4
603,"0.75,0.24",1
603,"0.76,0.15",12
603,"0.77,0.20",4
603,"0.77,0.23",256
603,"0.79,0.23",3
603,"0.79,0.25",20
603,"0.83,0.17",3
603,"0.84,0.18",1
604,"0.70,0.22",14
604,"0.73,0.16",1
604,"0.78,0.29",17
604,"0.79,0.29",2
605,"0.70,0.22",240
605,"0.72,0.22",18
605,"0.74,0.24",1
605,"0.78,0.26",1
605,"0.78,0.29",19
606,"0.75,0.17",1
606,"0.76,0.15",5
606,"0.76,0.19",5
606,"0.76,0.24",1
606,"0.77,0.16",5
606,"0.77,0.20",18
606,"0.78,0.20",63
606,"0.79,0.25",2
607,"0.73,0.16",1
607,"0.76,0.15",11
607,"0.77,0.20",12
607,"0.78,0.20",13
607,"0.78,0.29",198
607,"0.79,0.25",6
607,"0.79,0.26",1
607,"0.80,0.52",8
609,"0.67,0.27",1
609,"0.76,0.15",7
610,"0.70,0.22",20
610,"0.74,0.24",1
610,"0.77,0.25",2
610,"0.78,0.25",1
610,"0.79,0.26",1
611,"0.76,0.15",20
612,"0.73,0.26",3
612,"0.77,0.23",17
614,"0.73,0.22",7
614,"0.74,0.22",322
614,"0.75,0.23",2
615,"0.70,0.22",10
615,"0.75,0.17",6
615,"0.77,0.20",5
615,"0.77,0.29",4
616,"0.70,0.22",318
617,"0.79,0.53",1
617,"0.80,0.53",1
617,"0.82,0.53",5
618,"0.74,0.89",100
619,"0.74,0.89",425
620,"0.74,0.89",2043
620,"0.75,0.89",82
621,"0.86,0.51",5
621,"0.86,0.52",45
622,"0.76,0.15",80
622,"0.81,0.23",37
622,"0.81,0.24",8
623,"0.70,0.22",27
623,"0.73,0.26",4
623,"0.84,0.51",11
623,"0.84,0.52",83
623,"0.84,0.53",52
623,"0.85,0.52",9
623,"0.88,0.53",1
624,"0.76,0.15",110
624,"0.76,0.16",253
624,"0.77,0.15",7
624,"0.77,0.16",3
624,"0.79,0.15",1
624,"0.82,0.15",1
625,"0.72,0.17",3
625,"0.73,0.26",3
625,"0.77,0.28",4
625,"0.78,0.29",4
625,"0.79,0.29",6
625,"0.79,0.30",1
625,"0.80,0.30",3
626,"0.72,0.22",497
626,"0.73,0.23",2
626,"0.84,0.20",1
628,"0.83,0.53",8
628,"0.83,0.54",12
628,"0.84,0.53",19
628,"0.86,0.50",3
628,"0.87,0.53",3
628,"0.87,0.54",55
629,"0.74,0.89",806
630,"0.64,0.61",41
630,"0.66,0.65",4
630,"0.67,0.64",5
631,"0.67,0.27",125
632,"0.57,0.72",2
632,"0.60,0.72",1
632,"0.61,0.72",22
633,"0.69,0.27",1
633,"0.70,0.22",22
633,"0.70,0.27",21
633,"0.71,0.27",13
633,"0.72,0.22",4
633,"0.73,0.18",13
633,"0.73,0.24",10
633,"0.73,0.26",20
633,"0.74,0.23",9
633,"0.74,0.24",787
633,"0.74,0.25",4
633,"0.74,0.28",18
633,"0.75,0.17",1
633,"0.75,0.23",28
633,"0.75,0.25",4
633,"0.76,0.15",77
633,"0.78,0.18",49
633,"0.78,0.29",1
634,"0.73,0.17",3
634,"0.76,0.15",89
634,"0.80,0.27",8
635,"0.70,0.22",28
635,"0.71,0.22",1
635,"0.72,0.22",268
635,"0.73,0.23",1
635,"0.73,0.26",13
635,"0.75,0.23",6
635,"0.76,0.28",3
635,"0.77,0.28",31
635,"0.78,0.18",32
635,"0.78,0.20",1
635,"0.79,0.20",6
635,"0.80,0.17",173
635,"0.81,0.16",2
635,"0.81,0.17",2
635,"0.81,0.23",58
635,"0.82,0.15",16
635,"0.82,0.16",151
635,"0.83,0.15",57
635,"0.83,0.16",1
636,"0.62,0.06",99
636,"0.63,0.06",1
637,"0.64,0.61",1
637,"0.66,0.63",61
637,"0.66,0.65",63
638,"0.66,0.63",1
638,"0.67,0.22",5
638,"0.69,0.22",1
638,"0.70,0.22",126
638,"0.70,0.23",5
638,"0.72,0.22",10
638,"0.73,0.16",1
638,"0.73,0.17",1
639,"0.66,0.63",275
640,"0.64,0.61",175
642,"0.83,0.15",4
642,"0.84,0.15",46
643,"0.64,0.61",104
643,"0.77,0.26",15
643,"0.77,0.28",25
643,"0.77,0.29",2
643,"0.84,0.51",4
644,"0.67,0.64",3
644,"0.68,0.64",3
644,"0.69,0.63",2
644,"0.69,0.64",11
644,"0.70,0.63",3
644,"0.77,0.25",1
644,"0.79,0.25",127
645,"0.84,0.53",3
645,"0.88,0.53",22
646,"0.76,0.28",17
646,"0.77,0.28",38
646,"0.77,0.29",4
646,"0.78,0.29",5
646,"0.79,0.26",2
646,"0.80,0.28",5
646,"0.86,0.50",4
648,"0.70,0.23",11
648,"0.73,0.26",20
648,"0.74,0.24",2
648,"0.77,0.23",300
648,"0.77,0.25",178
